Course Code,Course Name,Credit Value,Details,Prerequisites,Corequisites,Exclusion,Recommended Preparation
LIN228H1,Phonetics,,"Phonetics is a linguistics course that investigates the sounds most commonly used in languages from an articulatory and acoustic point of view, with practice in their recognition and production. Students will learn the International Phonetic Alphabet (IPA) and practice transcribing a wide variety of speech sounds.",[],[],"['LIN228H5', 'LINB09H3']",[]
LIN229H1,Phonological Patterns in Language,,"The nature and organization of phonological systems, with practical work in linguistic analysis.","['LIN101H1', 'LIN228H1']",[],"['LIN229H5', 'LINB04H3']",[]
LIN232H1,Syntactic Patterns in Language,,The nature and organization of syntactic systems; their relation to semantic systems and the linguistic organization of discourse; practical work in linguistic analysis.,['LIN102H1'],[],"['LIN232H5', 'LINB06H3']",[]
LIN241H1,Introduction to Semantics,,"An introduction to meaning within linguistics and the interpretation of language in context. Topics include logical and semantic relations, pragmatic concepts such as presupposition and implicature, the nature of thematic roles, quantifiers and scope relations, the expressions of temporal and modal relations in natural language.",['LIN102H1'],[],"['LIN237H5', 'LIN247H5', 'LINC12H3', 'FREC12H3']",[]
LIN251H1,Introduction to Sociolinguistics,,"How does linguistic variation construct identity? Introduction to recent sociolinguistic literature on language contact, multilingualism, code-switching, expressions of ethnic solidarity and regional identity, sex and gender differentiation, dialect geography, sociophonetics, perceptual dialectology, diffusion of norms in mobile populations, documentation of variation in lesser studied languages, and changes across the life-span.","['LIN101H1', 'LIN102H1']",[],"['LIN256H5', 'LINB20H3']",[]
LIN299H1,Research Opportunity Program,,Credit course for supervised participation in faculty research project. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities/research-opportunities-program. Not eligible for CR/NCR option.,[],[],[],[]
LIN299Y1,Research Opportunity Program,,Credit course for supervised participation in faculty research project. Details at https://www.artsci.utoronto.ca/current/academics/research-opportunities…. Not eligible for CR/NCR option.,[],[],[],[]
LIN302H1,South American Indigenous Languages,,"This course is an overview of linguistic diversity in South America, centred on Brazilian indigenous languages and peoples. Students will be introduced to current practices in the maintenance and revitalization of Brazilian indigenous languages and current strategies for empowering indigenous peoples (such as training indigenous filmmakers and music production). We will study aspects of the grammar of Brazilian languages through the analysis of small data sets, and we will discuss the influence of Brazilian indigenous languages on Brazilian Portuguese. Not offered every year.","['LIN101H1', 'LIN102H1', 'LIN200H1', 'ANT253H1']",[],"['LIN303H1', 'PRT368H1']",[]
LIN303H1,Central American Indigenous Languages,,"This course is about indigenous languages of Central America, focusing on Mayan languages and culture. Students will be introduced to current movements in the maintenance and revitalization of indigenous languages and current strategies for empowering indigenous people (such as training indigenous linguists, music production in indigenous languages, and intercultural bilingual education). Students will also study grammatical features of indigenous languages through the analysis of small data sets, and discuss the contact between indigenous languages and Spanish. Not offered every year.","['LIN101H1', 'LIN102H1', 'LIN200H1', 'ANT253H1']",[],['LIN302H1'],[]
LIN305H1,Quantitative Methods in Linguistics,,"Principles of research design, data collection, and a wide variety of statistical techniques for research in various subfields of linguistics.","['LIN101H1', 'LIN102H1', 'Complicated']",[],"['LIN318H5', 'LINB29H3']",[]
LIN306H1,Language Diversity and Language Universals,,This linguistics course examines cross-linguistic typological features found in the languages of the world. Special attention is given to describing morphological and syntactic patterns found cross-linguistically. The goal of the course is to draw on the diversity of languages in order to uncover language universals. (Not offered every year),['LIN232H1'],[],"['LIN476H5', 'LINC13H3']",[]
LIN322H1,Phonological Theory,,Basic issues in current phonological theory. Problems focusing on analysis and theory. (Students who want to pursue graduate studies in linguistics are strongly advised to include this course in their program.),['LIN229H1'],[],"['LIN322H5', 'LIN329H5', 'LINC02H3']",[]
LIN323H1,Acoustic Phonetics,,"This linguistics course is an introduction to the acoustic phonetics of the vocal tract, including acoustic properties of speech and its analysis using instrumental techniques.","['LIN101H1', 'LIN102H1', 'LIN228H1']",[],['LIN328H5'],[]
LIN331H1,Syntactic Theory,,A course in syntactic theory and analysis within a current formal framework. (Students who want to pursue graduate studies in linguistics are strongly advised to include this course in their program.),['LIN232H1'],[],"['LIN332H5', 'LINC11H3']",[]
